subgraph_size=2_alpha=0.8,subgraph_size=2_alpha=0.99
-0.19101022181954855,-0.2069004088094031
-0.1641463753922532,-0.1603306183575963
-0.2714599605758364,-0.27740059238276443
-0.2821548294415697,-0.2725408568273997
-0.43781268374761567,-0.4251974363997579
-0.31624717157954974,-0.330502426448899
-0.2697779629441599,-0.27843980767686544
-0.35426832927934204,-0.38356641510132855
-0.0063535255558478335,-0.020467734017875047
-0.24415492215193807,-0.23732145503260352
-0.12818664201380064,-0.14122559427361314
-0.08124596679311556,-0.08041352954421503
-0.30483087690236665,-0.310760374868211
-0.2990517996919031,-0.31140816591039766
-0.40209030530105033,-0.4305139554447184
-0.23174869973910972,-0.2582880743507606
-0.3713676074333489,-0.40881917597105105
-0.624533387310803,-0.6792857558373362
-0.4949487882107496,-0.5281935948040336
-0.4901601631660014,-0.5407400922244414
-0.7287175430729985,-0.7716408200810353
-0.4605063396661232,-0.47788244060007856
-0.546451932148387,-0.5766380143569162
-0.4975500126400342,-0.5293165973201394
-0.20280721235089005,-0.2132882870050768
-0.03142368998766566,-0.022968051327237237
-0.24632305656094103,-0.2499696603359189
-0.23379763248900418,-0.21813865566184784
-0.3178263513355826,-0.32255356850878647
-0.057502025290547557,-0.049765783345792444
-0.1115456609800458,-0.106992422118783
-0.3962963798316196,-0.44322904634910326
-0.6995470701623708,-0.7296613598777912
-0.5394395214373556,-0.5797027289254281
-0.6009916800508897,-0.6211761453887448
-0.6638718592034032,-0.6759596188059853
-0.09659183556990077,-0.09262407584659134
-0.17338648866241177,-0.20303659027519946
-0.24991900295329592,-0.2752368666297601
-0.45302226664188006,-0.4983414887761076
-0.2960846437001601,-0.3373046544434813
-0.5252684552005181,-0.5368322494307843
-0.21198014182038605,-0.22151776773796883
-0.18409248957953725,-0.16305976309037457
-0.31969377972961716,-0.3286967935867142
0.02765858208760619,0.03639476961883095
-0.073379419039314,-0.040438269757044815
-0.24264138489728793,-0.2338710954649529
-0.12737438301866252,-0.12171545019916569
-0.2546291902187901,-0.26163605600304435
-0.15729175730608402,-0.15036371275122898
-0.09502579084752748,-0.04887308559458082
-0.2660975436323012,-0.3038072320849945
-0.12907586187745135,-0.11534416803624481
-0.1468341623386368,-0.10377248505596072
-0.17335784196387977,-0.20045192389205718
-0.3486639921274036,-0.39749324299239863
-0.4025754024554044,-0.4014635855683203
-0.2483160128692786,-0.25800542468981197
-0.39733683643862605,-0.37780047400621697
-0.18296475935028866,-0.16930618089225996
-0.2727268956415355,-0.25589089585856223
-0.27880762663980324,-0.26700128410574203
-0.1872391086339485,-0.18800832458238195
-0.2476980044444402,-0.23359118633670733
-0.19289328907058614,-0.20778338621661532
-0.45176494946392876,-0.4762297396066909
-0.4786213163752109,-0.5121740416918571
-0.13144347117670502,-0.14948158177779988
-0.30508416049182413,-0.3435982224318044
-0.16068334030142675,-0.2050896926255276
-0.29233558698014045,-0.30216023172911566
-0.3147956459169897,-0.27343117002164946
-0.21827616452472284,-0.20811357013881207
-0.19639911447574074,-0.19055883769654125
-0.10791894731014812,-0.11046716143706968
0.04863253827362011,0.05910524802709309
-0.48823277176668245,-0.46237475141572454
-0.41409957242043066,-0.43570694849515956
-0.04508304292801767,-0.031704940343333876
-0.2918460036969433,-0.31520581227921257
-0.1394930953369476,-0.14642324821310468
-0.1774167549610138,-0.18825453215123464
-0.35411873397727806,-0.36534010568657926
-0.36046344325567287,-0.39357524151467566
-0.12947989830514417,-0.1288088262392557
-0.16571586827126641,-0.1581716322726182
-0.150537739006492,-0.1399773417568455
-0.2532946097423943,-0.24527590751337508
-0.419467255094399,-0.4126716632974179
-0.23101233508748312,-0.21961094180510068
-0.16998175765475027,-0.16647007154067978
-0.2005994143158508,-0.21528622591169552
-0.24617793888784945,-0.2869976314258141
-0.13877545788961773,-0.13591143057254765
-0.30857294593627255,-0.31411315440976373
-0.2080585473263636,-0.22524506732278193
-0.5146237343735993,-0.522828710845982
-0.4363874341143916,-0.47288444157030124
-0.42586141247612735,-0.4582754342686773
-0.4123557964231198,-0.47207934320477457
-0.15697424446504252,-0.1386640364129077
-0.12363661378544445,-0.06484336613599832
-0.3615170138329267,-0.3865449073468335
-0.07869076387801519,-0.08410449327512955
-0.36172833108886454,-0.4409589340778378
0.04508160065471505,0.03958658868602167
-0.2949896258038158,-0.34554800133570096
-0.21851749966231485,-0.2475311816468214
-0.3047822176370149,-0.35615725819487126
-0.30424764555102835,-0.3067630825859184
-0.4608833322953433,-0.4648072500839286
-0.25564861645766845,-0.2724425190741507
-0.38615157932431127,-0.3868140680885214
-0.1167262922731849,-0.11844996524431432
-0.0899114837187032,-0.05775158256602784
-0.13757000427925958,-0.09922137908724835
-0.15572055224484455,-0.15050129842478782
-0.15118013804312797,-0.15103912626980068
-0.20406485988758505,-0.1921597910482281
-0.36213723254700503,-0.3449929968523793
-0.31185879214977225,-0.31247657553273406
-0.09430281991139054,-0.1183054368950737
-0.040471094730698196,-0.051896833324572074
-0.22782630351837724,-0.23012149211989405
-0.15783376835907498,-0.16262234913146434
-0.07614305710730453,-0.06980080524032625
-0.31293318953054644,-0.34429394800759233
-0.3669956823500494,-0.3607779902324546
-0.6042396237577001,-0.6230404267312648
-0.5705100142870408,-0.6012312457582447
-0.2938664040869723,-0.32151096013685065
-0.473393522578602,-0.5110353669671652
-0.2811165633704513,-0.2987191945151426
-0.36562628977311157,-0.4205107621553664
-0.5683184921694919,-0.6088667123731769
-0.39596818854954713,-0.42543968786951153
-0.5990206054660181,-0.6124003034011306
-0.4066793046798557,-0.4372641556213299
-0.37100528021808715,-0.4023283745146667
-0.30316371387336405,-0.3355401426057021
-0.47771197295437257,-0.519742019303764
-0.4314855283281455,-0.4580800972941021
-0.552412861318638,-0.5509026890605068
-0.1566229705264171,-0.15980686641143013
-0.1752235187679374,-0.17472900405836603
-0.6823334040911868,-0.684158970117569
-0.3742151732707862,-0.390757946135224
-0.30989366728191575,-0.3062150447629392
-0.3684614033919449,-0.37183842283751195
-0.3556751386371131,-0.4148432168775859
-0.5571385088718186,-0.5552902274268369
-0.5022129045457889,-0.5195872994201879
-0.10183261218946427,-0.0970931215180705
-0.3144223951625948,-0.32805324654638146
-0.16150755239398373,-0.1878097599253912
-0.4431514401594177,-0.47913990141435836
-0.1887864358536899,-0.10024496697587892
-0.22755707663173477,-0.23824363090097905
-0.1293547791801393,-0.13175857496758303
-0.09405266169691458,-0.10549188382923604
-0.2098785131641974,-0.2449255681084469
-0.20601164812687783,-0.1902701715787407
-0.16450432416362068,-0.14937555655584825
-0.40207331577005484,-0.38359895811532624
-0.4670544816708813,-0.43538821587261434
-0.3256588839991794,-0.31524896654998885
-0.3600568467689057,-0.3669857757305726
-0.26533903026487676,-0.24795984936567644
-0.08241169822285883,-0.06986060501968798
-0.03783645923559864,-0.03050706136748583
-0.23064444491174071,-0.22496575452833592
0.03177398649665217,0.09557789997003661
-0.2925032894313335,-0.29501800509674164
-0.257284142888772,-0.29764896353920145
-0.3044137306480358,-0.32989370453947536
-0.2539114806211243,-0.29484480557070736
-0.44051458610221744,-0.4625027614509842
-0.42664858980880427,-0.41979383865992226
-0.3597891467002531,-0.3211300706745048
-0.41692372526197385,-0.4383680220561412
-0.34435013140629356,-0.35037482221746663
-0.17578516328396895,-0.14394947870712108
-0.17162531722647448,-0.1464847265467203
-0.27319135300659886,-0.3144760386273265
-0.5014800111142298,-0.5265088829421438
-0.17867231440885614,-0.1427597517396013
-0.07955603084837397,-0.07022124375488299
-0.09125983423398187,-0.09041335584382372
-0.3807853574398905,-0.4098639021224032
-0.1909553382669886,-0.17920607639088607
-0.26588417098391803,-0.28490270869185524
-0.1809827899800924,-0.15051386924732166
-0.0893934588211899,-0.08470781528255127
-0.28053528231723857,-0.3368733186235962
-0.09214144345528136,-0.11433488441767016
-0.35941755450796337,-0.3996083550543214
-0.034804557360087834,-0.05067738461114156
-0.3461125048901886,-0.369554173653014
-0.4753256422374397,-0.4916893807549301
-0.07859254110449304,-0.08493649655953049
-0.1622029366553761,-0.16765125844472398
-0.07910198041567734,-0.07710672930212846
-0.34837387906387446,-0.3549808597671411
-0.26193503829650583,-0.29758356588116536
-0.18852684469583134,-0.18864728275085024
-0.16827921538380905,-0.1700556390825174
-0.11169661138012695,-0.10757009461861647
-0.3872574515268207,-0.4923298699548468
-0.4963105897170802,-0.5815580364720275
-0.17803130936032782,-0.20752332886933195
-0.17110772180138156,-0.18717208613389327
-0.05157650775819396,-0.061986401398122934
-0.1352906207026293,-0.16536113717088785
-0.17661622271329785,-0.18373224948047814
-0.15781922531469414,-0.18699479345503883
-0.4098094549837212,-0.4282602504066502
-0.24212986145789425,-0.2921388908654141
-0.23627591186358282,-0.23003439875785262
-0.1906638486745457,-0.2516628652531654
-0.12713576249778272,-0.13088775989793552
-0.3436677009239793,-0.3310794630103434
-0.1850497935914124,-0.217104206418929
-0.1486407271392333,-0.15780658455604377
-0.22471487289871828,-0.26360768639327337
-0.2657339421931344,-0.31561287499789614
-0.30331706213299187,-0.3204705539724091
-0.4144776530532787,-0.4273271634111491
-0.2774883570832511,-0.3027647360627695
-0.5364454200056692,-0.5821652346100503
-0.5020342462013165,-0.5279850574831167
-0.16650897805423787,-0.19349785779758047
-0.20082682898733764,-0.2307289475547926
0.0015026006102561952,-1.4564435308178265e-05
-0.4850190651913484,-0.5178668791552384
-0.28311954595459005,-0.30731975657089305
-0.34842474688310177,-0.43209062521268304
-0.2497766546586839,-0.29368444060285886
-0.3319244656075413,-0.3628270314897721
-0.1767684811602036,-0.18588840443340207
-0.18661207917456826,-0.17941366057028063
-0.24982582765010497,-0.27705247472350797
-0.21818403912708162,-0.23849240415438544
-0.07503805741357307,-0.054189260219282005
-0.3406772247888148,-0.3852760517934803
-0.33948333642135065,-0.3624804533521334
-0.03796228276410451,-0.03274920084494321
-0.48457529781386255,-0.5312563498325956
-0.0906253318603558,-0.09013165902457937
-0.4863603314586605,-0.5217746770894155
-0.3752275323619445,-0.3986565089567254
-0.2624174604797736,-0.2648187621876908
-0.2474983998357008,-0.2658411459422981
-0.1471339019954515,-0.16592549652326852
-0.10458412351397177,-0.12933484870319564
-0.2918449621337155,-0.31419791089720095
-0.4305122993513942,-0.4375672242208384
-0.09075521424567948,-0.07411012139093752
-0.3775105823886891,-0.36335418274160475
-0.4335478066125264,-0.44873910312075166
-0.2156641566210116,-0.24794518530601636
-0.3517149285118406,-0.3901315122206385
-0.40439071459695697,-0.42981327885839465
-0.3866125515072296,-0.4163011469109915
-0.2363723710939909,-0.3006936757351893
-0.3424960639948646,-0.3598027846713861
-0.3205572559001545,-0.27104264287355667
-0.06365292367214957,-0.0529662695984977
-0.28502047163123884,-0.2765716619529606
-0.23269647282548248,-0.25145872197016916
-0.5574976482676963,-0.5815439800638705
-0.47351137176311264,-0.5058469688535358
-0.26346344341213507,-0.2980730354304736
-0.4923995539701233,-0.5322764551220461
-0.4302406209241599,-0.4733747366598497
-0.2804114839838197,-0.312324917363779
-0.19577342280031493,-0.2215835893485928
-0.1425488807198902,-0.13316666913762068
-0.12914035502898819,-0.14328458183289816
0.028344040030691152,0.024351250572750966
-0.17214879667075972,-0.20130684528499843
-0.3163563381585603,-0.3237432545980361
-0.28590281955742586,-0.24772236292095234
-0.3768446084484458,-0.37574911141768097
-0.32279118310660126,-0.32308979969859747
-0.32659220387383053,-0.30245839783533784
-0.5364741742921372,-0.5946958143652107
-0.2673731261584908,-0.2727109897222059
-0.25416477446909996,-0.24929089588326558
-0.16479118616553023,-0.16117030194882925
-0.2939704183512367,-0.2722245060093701
-0.5474464006815105,-0.5890666604344733
-0.19184830683749168,-0.21366494365114097
-0.5143812335127343,-0.5371980010881089
-0.48492631437567374,-0.524905128350171
-0.3126896821934497,-0.3310165311093442
-0.37968635632346076,-0.42468922095838935
-0.06917687168034414,-0.07056310591675961
-0.19039820813263456,-0.23006472403532827
-0.48471172569940485,-0.5029199461386694
-0.34780861114307,-0.349195920190153
-0.4730167655770977,-0.4219416585331783
-0.12770458695944398,-0.12683711770378675
-0.3177798685307304,-0.30144799219832447
-0.28698936646804213,-0.27706407525305016
-0.40811590827380617,-0.4604174307885114
-0.308621503727821,-0.36367626041251544
-0.4244117081103225,-0.4888648812767739
-0.16852486976888031,-0.1891297506339227
-0.3904670472877721,-0.36587545200871924
-0.5815638371091336,-0.5435186257512153
-0.25503427361138165,-0.28313046903553185
-0.2035450983582996,-0.2089021836896427
-0.24061803632415832,-0.3195925325725693
-0.28712367767468094,-0.2867087128952456
-0.3616317932447419,-0.37370106716485074
-0.29081585112144237,-0.3075785010928909
-0.2098214496936028,-0.23266816258934947
-0.054530566687850904,-0.04488418620933468
-0.08744942302505175,-0.11330398654992072
-0.3920490979442062,-0.3946562462222452
-0.5172428157242636,-0.5062024149283146
-0.37739739877482253,-0.39945267987747984
-0.5198268498294055,-0.5406444174579034
-0.6034867977847655,-0.6175238026088724
-0.5474891242136558,-0.557932164222002
-0.23566439545713366,-0.20992839517459894
-0.4072934286793073,-0.4356156048481353
-0.4128487044169257,-0.4025409274424116
-0.31701654148753733,-0.3497649058924677
-0.3845641904774432,-0.4317578400054481
-0.34088905799978725,-0.37246071426353106
-0.34581274174619464,-0.3493350589034768
-0.24048463176121004,-0.2483046480481668
-0.26801384084508756,-0.2764978779332402
-0.19689984089229257,-0.18567485299077816
-0.2785652054287493,-0.2834564389125444
-0.3576503049582243,-0.39127986586031815
-0.40217214640850824,-0.45420733470004054
-0.22815955555532128,-0.21530305531496802
-0.3854108566356202,-0.39290356189322967
-0.3719239558558911,-0.3907300613960251
-0.41674865907679004,-0.40648430517486606
-0.22915270873655877,-0.22001953731911877
-0.2041756744403392,-0.1898714945682635
-0.5563787519559265,-0.5427705507865176
-0.3128748226414124,-0.3419511611883839
-0.1924471475261574,-0.17351014567771927
-0.23879486138621966,-0.2152147713225956
-0.21513584221713244,-0.20798643632714325
-0.3642937943021146,-0.36112272926101774
-0.36541872209248444,-0.3544390736434919
-0.20874070109023402,-0.2112309837830253
-0.18196095141582191,-0.147365580998982
-0.5562982142483816,-0.5393186172066877
-0.18476233632458994,-0.17540696220627675
-0.15624617550211647,-0.11599709317864229
-0.12896248739833632,-0.09659758882907529
-0.17603399894200267,-0.16391605318989605
-0.2828873996452118,-0.2810120406176429
-0.18504090676511017,-0.18613093706313522
-0.03397687256025771,-0.025103054967088003
-0.4214988266676664,-0.4520082733873278
-0.4689646141572545,-0.5041735559453567
-0.22967623656305175,-0.25944690336395676
-0.40424952073643605,-0.48450503846320014
-0.7612623026811828,-0.7575694561103592
-0.6551597785453002,-0.6667914741300046
-0.36670987425449614,-0.4169471084877538
0.06889712221765269,0.11379919700887209
-0.4650168693764135,-0.46061534103937446
-0.18839823465871935,-0.20343515062345735
-0.49800389969100556,-0.47150883451725045
-0.5048450213515511,-0.4963682410679758
-0.48952845120492083,-0.5260827800693612
-0.2512194802728482,-0.2704797512515506
-0.5064683241086702,-0.4937317408621311
-0.296620603830864,-0.2779804277722724
-0.3092430461322268,-0.31443507675702376
-0.4449421490977208,-0.4689901383857553
-0.3564812498446554,-0.34807336307518805
-0.36325553166214375,-0.3520438376441598
-0.6975696204137057,-0.7231425884629911
-0.4488970269200703,-0.4631156653864309
-0.22514717612725993,-0.18898746407513195
-0.456233251777788,-0.488759177349663
-0.3866271681447203,-0.4236628168852379
-0.3662576126850521,-0.3745821650202076
-0.5000305874831974,-0.5343084001238458
-0.27329257620498537,-0.21708883556760458
-0.2794112310962131,-0.22009142672332624
-0.2378838726102064,-0.25657595799071714
-0.33075860697698467,-0.3501902334496845
-0.229668569075875,-0.2808792738960862
-0.4065680328104645,-0.4634479605057277
-0.24559536104400953,-0.22128985352775393
-0.3989259978911529,-0.4214257746480871
-0.20739904005701343,-0.24643954784589975
-0.08105581237003207,-0.10861398355880131
-0.255033451882191,-0.2572070256135582
-0.5585337592816602,-0.5926180102226014
-0.46753721016148725,-0.5091589721494044
-0.18618573061811428,-0.19902086168682823
-0.37955077565896017,-0.3648770347191021
-0.38425276902814703,-0.409562419198143
-0.25714330494908305,-0.28228771531100694
-0.602883778611819,-0.5895650363046055
-0.4565342559448133,-0.4861662913175921
-0.44540558313019574,-0.4788010614722346
-0.2792703873710707,-0.3002174409740837
-0.36872615236012884,-0.3807522703144544
-0.4667211081273854,-0.50940095054626
-0.10351187254612644,-0.11055663445964456
-0.18410708035808057,-0.22488476880496214
-0.4564486146547521,-0.4469452340962986
-0.41770172332258276,-0.4206569354470897
-0.34202205641350397,-0.3410195823898539
-0.5666546176715443,-0.5998347110689307
-0.47031636477448047,-0.48662078314227986
-0.5804620340357846,-0.5985495070942367
-0.3900665338259811,-0.33988701643034197
-0.45985938442870977,-0.4331986424109588
-0.5390100573003292,-0.5489219806343317
-0.3227532807233123,-0.32812974982506904
-0.584661958857129,-0.6022149682743475
-0.4650677998612324,-0.5059033362722645
-0.0943334755084167,-0.09804248031878766
-0.23945037770705918,-0.2585186720080674
-0.4231093257246539,-0.43331180423342935
-0.18073196395455549,-0.18468661271219997
-0.42100090636561316,-0.450975492047146
-0.6230291228345596,-0.6623144034692087
-0.6278326618174712,-0.6462320047523826
-0.7247237208609779,-0.7215798058360815
-0.5732746763341129,-0.582455821420687
-0.35293362229441605,-0.418874826284009
-0.44049233667862914,-0.4838225577181826
-0.3558822410181165,-0.3181197078394083
-0.23577743330582354,-0.2772113235113405
-0.20679607913208506,-0.20856032585104306
-0.12997025501603882,-0.06212990587033952
-0.2731479804466168,-0.22096874832253283
-0.4670144725032151,-0.4184971298494687
-0.6882953812228516,-0.6952564665605314
-0.5585633535155405,-0.5778695333912037
-0.6237687712279149,-0.6183425234576376
-0.3159962885050724,-0.3294956346861242
-0.23628267273316547,-0.25586886192516733
-0.3177979544363916,-0.36241102950569865
-0.15475040764703105,-0.15244432281935588
-0.005701722758822143,0.0033311247336678205
-0.21368501756883537,-0.2134760251947834
-0.27505921727977695,-0.2774359350441955
-0.4087679291609675,-0.39908924245585997
-0.4384679125684003,-0.37545021119682737
-0.19469405660405756,-0.14819652543364403
-0.3951809114861923,-0.4140630692286262
-0.22628502525699634,-0.24560387186395624
-0.4159151940078785,-0.3957272619303937
-0.3606358275624613,-0.33414526446101567
-0.3644989421963692,-0.35753616571892055
-0.3757714482443407,-0.4728842562972568
-0.261252584788017,-0.2819432182780777
-0.36940552193671466,-0.4053166976441086
0.03685497011058032,0.06979240024268317
-0.2960863771662116,-0.3357158519370326
-0.4856126198420922,-0.49865794016048315
-0.4462801585998386,-0.4854538544267416
-0.3951756562106311,-0.4220701142501396
-0.2670472293300554,-0.3102434041855546
-0.29017699854137996,-0.2982325188171429
-0.17705632924412687,-0.21293491284828633
-0.06835079891219115,-0.07608974094298901
-0.19933453634032047,-0.19954586789982082
-0.389833933475893,-0.38012711509907
-0.25121822822373363,-0.3101009226842628
-0.6748376313985015,-0.6967841119148458
-0.2886328253149986,-0.2668201271134118
-0.09107192796810219,-0.09274473227133664
-0.3735003893077373,-0.2873144971268872
-0.45889802641545735,-0.49047226352927586
-0.48117811009598277,-0.5029688092460856
-0.2284732035609583,-0.260638085976243
-0.09861436046349506,-0.10529264230125894
-0.34689470534717354,-0.3597894932213239
-0.5045891074370593,-0.5038945450851073
-0.16415496575801322,-0.1460725136429149
-0.4145707696971173,-0.4208215507213026
-0.5613137720152735,-0.5698826025146991
-0.24386079454639306,-0.23024836711585522
-0.15413814696483313,-0.0978305832548843
-0.4040805185865611,-0.45606145657404945
-0.36986832418013366,-0.4114242749614641
-0.46618956780061127,-0.506255354123811
-0.3313753442194623,-0.3627605536013531
-0.2869783364919325,-0.3052548131928779
-0.3036459526202331,-0.3232493508273425
-0.38898243819751466,-0.3904728739548591
-0.5329513415880501,-0.5233100575068965
-0.4872947275886933,-0.4972968982423966
-0.03399072871853908,-0.021133195577810206
-0.31502283392318836,-0.3191855392942671
-0.3104509037484725,-0.32927340097026897
-0.2524566681178597,-0.2673487834019276
-0.20293490743109335,-0.21268012887216173
-0.30162699142470956,-0.2362387672315041
-0.7863516961891825,-0.7831571927263091
-0.3108825444624138,-0.3057937317169854
-0.3417742948529,-0.3646195094607538
-0.48730432096791143,-0.499252554991593
-0.33229909877603253,-0.2767185454908758
-0.33840430308754244,-0.3320721825429549
-0.3697495126227538,-0.3573041832417948
-0.13964440065591285,-0.1358414323206671
-0.5652150759939104,-0.5282733951371241
-0.17971693394860874,-0.16056704084990392
-0.03600214521555851,-0.02173556957238664
-0.2806416413312157,-0.2730070683150552
-0.5668453130591661,-0.5906107803568011
-0.5906456940248609,-0.6229723490633963
-0.5190861324655512,-0.46037477314472197
-0.29456954504208016,-0.2824630843102932
-0.5704513407312334,-0.5524080036386537
-0.31310557601352534,-0.3142807661462575
-0.5090101337021528,-0.5217423325047518
-0.11548353193172564,-0.1989041988735941
-0.5671415321257276,-0.5822623262284712
0.02253111304094394,0.037405709485756236
-0.4028139869387572,-0.4528216164008093
-0.47031002295513946,-0.4976974460637818
-0.3798878302704543,-0.3800503756493951
-0.38028527547605334,-0.37257704831815014
-0.22611217152327298,-0.16840987883120154
-0.09592756791612676,-0.1007110503843675
-0.44087542227779825,-0.4109226550383028
-0.526972330622375,-0.5442599476563433
0.20915794000340004,0.28397765952628107
-0.23257066992266726,-0.2296330692525953
-0.583597309316198,-0.5890017712473249
-0.6074303996283561,-0.5868382010857264
-0.4207671981009965,-0.41824402478989214
-0.5690914682298899,-0.5770277788272749
-0.35901068491706006,-0.3420710971586717
-0.47915373275677364,-0.497641354004542
-0.2435523603313292,-0.24495297542462746
-0.409462895464773,-0.3983373700687662
-0.12121337023486073,-0.11428122972603888
-0.4259432881977409,-0.46999140561403085
-0.22249924766055,-0.23276096256740858
-0.4558044766324262,-0.4626660181481081
-0.4656995624055465,-0.388802449858437
-0.3514145796497663,-0.3408584968035575
-0.38434636298722274,-0.4122668746889879
-0.6858743399350593,-0.6805418902583188
-0.6355742303902904,-0.6180378428443024
-0.792070040286053,-0.7759418216262323
-0.3065988185070455,-0.31892430152588835
-0.7203541968762874,-0.7549027874382833
-0.5493964932796855,-0.5894879523354272
-0.5018875368312001,-0.5209873798493451
-0.26409069195234525,-0.29909357519199453
-0.26831128341301036,-0.3106148731786137
-0.419523709093531,-0.47958048979441326
-0.3374857682424287,-0.38109449777752163
-0.4734781728809079,-0.5104038605714838
-0.6804304847928385,-0.70078882467933
-0.5882169866251449,-0.6234474882126475
-0.5334740724693984,-0.5567575036625688
-0.45831854311749337,-0.48521039134357125
-0.4431102040441086,-0.526328712447236
-0.5069488655154903,-0.48867489347389587
-0.3476556738667811,-0.3482705712256332
-0.5003364903650557,-0.5430287132582937
-0.5839090437814594,-0.5718112825602293
-0.47124388997598243,-0.4894253102115666
-0.7488536498136819,-0.7678845690718542
-0.5062824476820728,-0.5055929635604843
-0.6007125033376117,-0.6017859914479777
-0.5754453772151222,-0.5741352094709873
-0.6598970007399718,-0.6611310440146675
-0.6261082354948545,-0.6500034696387593
-0.5549058943986893,-0.5733871320588514
-0.055913968601380475,-0.0746431442614024
-0.5030356067667405,-0.53055291334788
-0.07942306632564093,-0.07649234797126458
-0.4854684543640663,-0.4984017677574108
-0.6341196979799618,-0.6475045942414241
-0.5317405981849879,-0.5214281627085681
-0.5873350515682251,-0.5697804762454083
-0.420198653745465,-0.42837921382820543
-0.5193209661977987,-0.5098987546904633
-0.6282967304686705,-0.6246829339116812
-0.4521066767598192,-0.46864928131146977
-0.4124895999083916,-0.5043397225936254
-0.4571640816889703,-0.4609908082320665
-0.39843389017817876,-0.4603234021070724
-0.47815137419849635,-0.49048172926840683
-0.45160597988714773,-0.45924535299651326
-0.47251831613481043,-0.4897412562960138
-0.4355957472634812,-0.4747918633732479
-0.3073931449341277,-0.3669578318150404
